bad,loan,mortdue,value,reason,job,yoj,derog,delinq,clage,ninq,clno,debtinc
0,27700,54617,87722,DebtCon,Other,9,0,1,132.41,3,29,39.631
0,20700,71408,103991,HomeImp,Other,4,0,0,208.35,1,12,31.327
0,89800,50370,91861,DebtCon,Other,14,0,0,213.89,0,16,34.341
0,5900,74187,78976,HomeImp,Other,9,0,1,118.44,0,24,40.11
0,14800,53738,66258,DebtCon,Other,7,0,0,240.86,0,17,34.532
0,25500,32458,52329,DebtCon,Other,15,0,0,105.78,2,24,29.866
0,12100,50100,66410,DebtCon,Other,3,0,0,176.01,0,14,28.549
0,16000,66395,85782,DebtCon,Other,1,2,1,99.52,1,25,33.207
0,24200,63229,89394,DebtCon,Other,15,0,0,84.67,0,16,35.605
0,19700,33529,61209,DebtCon,Other,17,0,0,112.16,0,18,40.725
0,8900,58503,74706,HomeImp,Other,6,0,0,243.94,1,16,36.793
0,15300,57840,86903,DebtCon,Other,0,0,0,110.83,4,11,38.826
0,13700,95065,123858,DebtCon,Other,9,0,0,176.95,0,27,34.597
0,14700,30306,44195,HomeImp,Other,9,0,1,87.43,2,12,29.405
0,5100,73882,96031,DebtCon,Other,0,0,0,125.79,1,10,34.446
0,9600,77359,101365,HomeImp,Other,1,0,0,182.8,0,31,33.482
0,25700,43881,69954,DebtCon,Other,10,0,0,126.47,0,20,40.769
0,42000,21314,68047,DebtCon,Other,21,0,0,209.9,1,30,39.946
0,15600,104458,137583,DebtCon,Other,1,0,0,280.79,0,46,41.235
0,21300,68544,89908,DebtCon,Other,3,0,0,101.77,2,30,32.825
0,14800,63508,87310,DebtCon,Other,2,0,0,127.17,3,10,38.954
0,16800,57329,83695,DebtCon,Other,3,0,0,295,2,16,40.625
0,12800,56516,78392,HomeImp,Other,0,0,1,195.72,0,13,27.337
0,20600,35530,105838,HomeImp,Other,7,0,0,106.16,0,15,32.094
0,15100,26196,45657,HomeImp,Other,9,0,0,86.72,1,12,29.322
0,7100,64850,76985,HomeImp,Other,0,0,0,108.22,0,7,36.338
0,14600,76194,106461,DebtCon,Other,4,0,0,80.71,1,13,34.53
0,48200,93127,159179,DebtCon,Other,16,0,0,216.01,8,19,38.128
0,11700,101520,110617,DebtCon,Other,18,0,2,198.54,1,16,38.721
0,8500,61607,81126,HomeImp,Other,16,0,0,222.21,1,35,34.73
0,24200,49798,67458,DebtCon,Other,6,0,0,68.93,2,18,36.464
0,11100,50350,58837,DebtCon,Other,6,0,0,80.84,0,10,28.793
0,16800,73280,103067,DebtCon,Other,1,0,0,140.36,0,17,34.002
0,25700,31333,56733,DebtCon,Other,13,0,0,97.09,2,25,30.62
0,53700,25813,78955,HomeImp,Other,3,2,0,243.51,7,14,42.998
0,11100,67366,102936,DebtCon,Other,9,0,0,213.28,0,20,19.079
0,13800,31974,44417,HomeImp,Other,7,0,0,76.93,1,12,30.422
0,12800,100241,113073,DebtCon,Other,17,0,1,197.27,1,15,39.468
0,19200,24430,128837,DebtCon,Other,9,0,0,355.8,1,10,41.148
0,9600,45158,55455,DebtCon,Other,15,0,0,82.71,0,12,30.932
0,52000,31305,83147,HomeImp,Other,3,1,0,268.39,7,14,42.403
0,16100,72942,99544,DebtCon,Other,5,2,0,54.95,1,20,23.283
0,25600,76102,119391,DebtCon,Other,5,0,0,87.63,1,32,40.93
0,17600,72232,103081,DebtCon,Other,1,0,0,143.97,0,18,36.31
0,17500,103562,130613,DebtCon,Other,1,0,0,288.01,0,47,39.358
0,28900,75887,117989,DebtCon,Other,4,0,0,92.09,2,32,40.779
0,24100,61811,97086,DebtCon,Other,6,0,0,222.63,1,19,34.683
0,7700,51045,91068,HomeImp,Other,20,0,0,179.24,0,28,27.231
0,11700,56441,86987,HomeImp,Other,17,0,0,198.03,0,16,33.931
0,21200,23088,56535,DebtCon,Other,27,0,1,216.16,0,24,27.395
0,21200,84117,118884,DebtCon,Other,9,0,0,302.21,2,16,36.191
0,17700,10847,94611,HomeImp,Other,14,0,1,271.4,0,22,27.283
0,18600,38674,63641,HomeImp,Other,23,0,0,245.05,0,13,25.181
0,22400,81617,125950,DebtCon,Other,9,0,0,289.52,1,16,35.514
0,32800,13781,43371,DebtCon,Other,28,0,0,203.84,0,14,40.658
0,14600,82837,95796,DebtCon,Other,0,0,0,148.36,0,23,42.033
0,17200,103519,118074,DebtCon,Other,0,0,0,102.68,1,21,41.418
0,13100,59460,72387,HomeImp,Other,29,1,2,182.18,0,24,34.785
0,26000,139904,172310,DebtCon,Other,6,1,0,204.11,0,19,34.835
0,22400,18371,38311,DebtCon,Other,1,0,0,37.24,2,3,29.476
0,23900,21549,49842,DebtCon,Other,25,0,0,300.3,,12,30.204
0,6300,26655,29792,DebtCon,Other,1,1,0,12.76,10,6,28.362
0,22100,86148,141472,DebtCon,Other,11,0,0,89.16,2,14,40.677
0,28200,51663,92860,DebtCon,Other,24,0,1,172.34,0,20,26.913
0,7700,53377,86018,HomeImp,Other,16,0,0,187.19,0,28,24.218
0,28400,106020,206030,DebtCon,Other,22,0,0,188.75,0,18,25.33
0,20000,22036,51068,DebtCon,Other,25,0,2,210.72,0,25,29.16
0,24500,21470,52228,DebtCon,Other,25,0,0,124.56,0,11,23.888
0,19100,31442,57151,DebtCon,Other,16,0,0,100.03,1,17,39.907
0,25100,58042,98964,DebtCon,Other,16,0,1,125.8,0,29,38.372
0,31300,106960,144201,DebtCon,Other,15,0,0,230.41,0,40,42.667
0,24700,98900,115052,DebtCon,Other,23,0,0,239.43,1,26,41.701
0,22000,48041,88433,DebtCon,Other,12,0,0,96.34,0,10,5.227
0,22900,41279,59993,DebtCon,Other,0,0,0,111.24,0,17,20.93
0,16400,73466,89453,DebtCon,Other,4,0,0,198.83,3,19,41.523
0,25500,44562,79481,DebtCon,Other,10,0,0,126.28,1,19,40.251
0,26600,148986,175750,DebtCon,Other,1,0,0,197.39,0,35,40.515
0,9100,50606,58822,DebtCon,Other,11,0,0,89.64,0,22,36.302
0,13900,47741,69111,DebtCon,Other,2,0,0,254.26,0,21,28.886
0,13600,94727,112683,DebtCon,Other,11,0,0,209.13,3,15,37.714
0,12200,67474,88473,DebtCon,Other,2,0,0,234.78,3,26,29.097
0,27000,23160,58074,DebtCon,Other,36,0,0,275.84,1,24,40.133
0,28500,49461,83352,DebtCon,Other,21,0,0,210.03,0,26,37.302
0,10700,55341,78062,HomeImp,Other,3,0,1,192.6,0,12,28.829
0,28000,58002,86427,DebtCon,Other,9,0,1,129.58,2,29,39.363
0,9400,61213,70800,HomeImp,Other,5,0,0,75.86,3,20,39.404
0,20600,91183,138268,DebtCon,Other,12,0,0,113.17,3,15,41.208
0,12700,58606,83010,DebtCon,Other,1,0,0,125.33,3,11,36
0,10400,63505,75811,DebtCon,Other,3,0,0,182.09,2,17,33.691
0,15700,122646,204282,DebtCon,Other,2,0,0,201.92,0,17,26.318
0,12100,58556,76724,HomeImp,Other,3,0,1,234.66,1,16,37.639
0,23800,74390,186176,,Other,10,0,0,363.14,1,16,30.271
0,9700,59633,70398,HomeImp,Other,4,0,0,239.04,1,16,38.867
0,30500,108736,147531,DebtCon,Other,13,0,0,228.61,1,40,43.123
0,8700,58060,65605,DebtCon,Other,23,0,0,259.68,3,29,39.83
0,20900,16174,34886,DebtCon,Other,1,0,0,52.3,1,4,29.753
0,24500,80072,107559,DebtCon,Other,18,0,0,194.88,0,12,39.21
0,13900,80836,93912,DebtCon,Other,5,2,0,69.27,0,20,23.916
0,43200,15635,60925,DebtCon,Other,19,0,0,212.12,0,30,40.461
0,10100,93085,110069,DebtCon,Other,13,0,0,206.8,3,16,40.57
0,5100,74071,97064,DebtCon,Other,0,0,0,121.08,2,9,36.402
0,46900,91672,158953,DebtCon,Other,16,0,0,221.13,8,19,38.109
0,59500,47485,69981,DebtCon,Other,4,0,0,100.14,0,20,29.474
0,22000,15774,60115,DebtCon,Other,27,0,1,213.41,0,24,25.577
0,27400,51298,90010,DebtCon,Other,6,1,0,146.66,3,29,42.16
0,15000,44623,72225,DebtCon,Other,1,0,0,268.42,0,21,28.132
0,10300,46609,63812,DebtCon,Other,1,0,0,184.79,2,13,29.14
0,11300,56651,71353,HomeImp,Other,29,1,2,176.91,1,24,38.544
0,29700,100657,148653,DebtCon,Other,14,0,0,221.93,0,40,42.303
0,13500,91734,114906,DebtCon,Other,12,0,0,211.88,3,15,38.104
0,10800,59469,69834,DebtCon,Other,3,0,0,308.76,0,9,34.096
0,13400,51225,69361,DebtCon,Other,0,0,0,261.19,0,21,28.953
0,5400,65814,85848,HomeImp,Other,4,0,0,122.94,0,15,44.092
0,17000,118822,208429,DebtCon,Other,3,0,0,206.74,0,16,25.874
0,8600,57727,70828,HomeImp,Other,5,0,0,87.85,3,19,41.754
0,12200,57785,72971,DebtCon,Other,2,0,0,166.9,1,16,34.71
0,10600,66590,77465,HomeImp,Other,1,1,0,110.77,0,6,39.736
0,26400,59288,87753,DebtCon,Other,8,1,1,145.88,3,29,38.972
0,11500,53651,87547,HomeImp,Other,18,0,0,191.4,0,16,34.369
0,32700,14955,38584,DebtCon,Other,29,0,0,197.99,0,14,41.529
0,18000,74162,89823,DebtCon,Other,0,2,1,121.76,1,26,34.025
0,52700,23905,82670,HomeImp,Other,4,2,0,253.35,7,14,42.837
0,20500,86236,138729,DebtCon,Other,11,0,0,97.86,3,14,38.699
0,27000,13718,35684,DebtCon,Other,16,2,0,122.29,1,18,24.356
0,25900,59575,85837,DebtCon,Other,22,0,1,189.76,0,19,24.875
0,12100,55147,72553,DebtCon,Other,0,0,0,229.41,0,10,35.868
0,9000,53177,56782,HomeImp,Other,9,0,0,106.5,3,33,40.084
0,18900,64290,87837,DebtCon,Other,2,0,0,309.01,3,15,42.168
0,28600,85174,127306,DebtCon,Other,1,0,0,193.07,1,24,40.656
0,13400,78465,97506,DebtCon,Other,5,3,0,71.44,1,21,24.47
0,27200,61000,104044,DebtCon,Other,16,0,1,141.98,0,30,39.547
0,12600,67860,103426,DebtCon,Other,9,0,0,202.15,0,20,18.348
0,12500,81865,101048,DebtCon,Other,1,0,0,147.4,0,23,38.855
0,15900,107336,120451,DebtCon,Other,1,0,0,123.47,2,21,37.992
0,22900,18059,57109,DebtCon,Other,26,0,1,213.04,0,24,25.547
0,14500,35799,51720,HomeImp,Other,10,0,0,123.22,1,9,18.325
0,24500,33537,57048,DebtCon,Other,14,0,0,99.38,1,24,28.495
0,23900,16082,31196,DebtCon,Other,17,2,0,123.37,1,19,26.716
0,15000,46867,67529,DebtCon,Other,7,0,0,133.79,3,48,31.486
0,18700,65458,84639,DebtCon,Other,0,1,2,97.15,2,25,33.691
0,25500,50847,79738,DebtCon,Other,20,0,0,204.68,0,26,35.86
0,21800,48139,80114,DebtCon,Other,13,0,0,112,1,9,4.143
0,11000,50178,64427,DebtCon,Other,5,0,0,67.64,1,11,28.69
0,18000,49255,61752,DebtCon,Other,8,0,0,122.06,3,49,30.034
0,9800,15021,31900,DebtCon,Other,6,0,0,276.73,0,11,22.291
0,59200,43877,74768,DebtCon,Other,5,0,0,102.55,0,21,31.304
0,15000,73187,111623,DebtCon,Other,4,0,0,98.14,2,14,36.237
0,16700,59207,83146,DebtCon,Other,2,0,0,309.5,3,15,43.488
0,16700,31135,60478,DebtCon,Other,14,0,0,105.13,0,18,39.123
0,14800,64365,85272,DebtCon,Other,0,1,0,242.55,2,26,29.82
0,13000,26863,44218,HomeImp,Other,10,0,0,93,2,11,29.113
0,26800,133594,173255,DebtCon,Other,8,0,0,215.97,1,19,36.947
0,10600,62909,81411,HomeImp,Other,15,0,0,238.31,1,35,34.68
0,22500,48405,86989,DebtCon,Other,14,0,0,94.93,1,9,4.03
0,23600,50424,70281,DebtCon,Other,24,0,0,312.74,4,31,35.772
0,14800,100255,116160,DebtCon,Other,10,0,0,184.78,0,26,34.484
0,24400,50317,71327,DebtCon,Other,6,0,0,45.49,1,18,37.014
0,60500,40669,70207,DebtCon,Other,3,0,0,96.27,0,21,29.367
0,4900,67794,84630,HomeImp,Other,4,0,0,112.57,0,15,41.674
0,14500,54927,63177,DebtCon,Other,3,0,0,178.94,0,14,27.062
0,26000,58794,91413,DebtCon,Other,5,0,0,230.68,0,19,37.997
0,12800,29100,39264,HomeImp,Other,7,0,0,93.4,2,12,31.283
0,11100,35782,45550,HomeImp,Other,8,0,0,109.28,0,3,36.16
0,16900,116357,209364,DebtCon,Other,4,0,0,221.13,0,16,27.9
0,17600,73354,96526,DebtCon,Other,0,0,0,147.13,1,18,33.052
0,15200,69320,89644,DebtCon,Other,11,0,0,91.74,2,11,31.115
0,23300,27793,50177,DebtCon,Other,16,0,0,136.4,1,24,28.053
0,11700,42151,58947,HomeImp,Other,22,0,0,122.03,0,23,40.083
0,9800,52973,65481,HomeImp,Other,10,0,0,101.47,2,33,36.878
0,26300,58369,88124,DebtCon,Other,7,0,0,234.22,1,20,37.158
0,5700,28116,33450,DebtCon,Other,0,1,0,15.4,9,7,30.017
0,13100,58039,68558,HomeImp,Other,29,1,2,184.88,1,23,37.347
0,17400,77350,101271,DebtCon,Other,0,0,0,148.92,1,18,34.387
0,22300,21571,42590,DebtCon,Other,25,0,0,297.67,,13,33.117
0,38000,97759,139899,DebtCon,Other,11,0,0,62.86,1,36,41.788
0,47500,95847,152789,DebtCon,Other,16,0,0,230.07,8,18,38.959
0,17400,45861,61256,DebtCon,Other,7,0,0,132.02,3,48,30.187
0,5300,75958,91703,DebtCon,Other,0,0,0,124.18,1,10,34.599
0,23800,45279,68939,DebtCon,Other,6,0,0,77.23,1,19,35.521
0,58100,42615,70584,DebtCon,Other,4,0,0,102.3,0,20,28.526
0,10200,80969,100937,DebtCon,Other,9,0,0,168.75,4,21,39.698
0,17200,35116,60489,DebtCon,Other,17,0,0,106.49,1,18,38.806
0,14800,73887,109451,DebtCon,Other,6,0,0,81.31,2,13,33.981
0,9100,59430,76897,HomeImp,Other,5,0,1,246.1,1,16,37.471
0,12800,48437,65311,DebtCon,Other,0,1,0,260.56,0,21,29.516
0,10900,22513,52355,HomeImp,Other,1,0,0,248.58,0,10,39.205
0,17100,91502,113251,DebtCon,Other,18,0,0,289.95,0,16,24.458
0,9400,76989,88788,HomeImp,Other,24,0,0,350.64,0,46,30.061
0,12900,56798,71364,DebtCon,Other,1,0,0,225.59,0,9,33.021
0,23700,18825,55549,DebtCon,Other,26,0,1,203.86,0,25,26.629
0,15800,51281,144202,DebtCon,Other,1,0,0,286,4,43,41.538
0,23600,30758,57280,DebtCon,Other,13,0,0,104.4,2,24,31.12
0,10400,63626,79477,,Other,12,0,0,260.8,0,27,27.943
0,17600,56090,103992,HomeImp,Other,1,0,2,46.88,1,10,39.082
0,10600,43676,61576,DebtCon,Other,6,0,0,84.84,1,10,30.868
0,30300,18306,66747,DebtCon,Other,1,0,0,95.18,1,6,37.583
0,18300,121001,210685,DebtCon,Other,2,0,0,192.98,0,16,26.861
0,14500,71511,88632,DebtCon,Other,9,0,0,85.75,2,11,31.548
0,24200,150939,183208,DebtCon,Other,1,0,0,205.78,0,34,39.656
0,13200,77241,112904,DebtCon,Other,5,0,0,68.55,2,14,34.535
0,17200,99204,119490,DebtCon,Other,9,0,0,296.21,1,18,30.301
0,19300,73668,89061,DebtCon,Other,0,2,1,113.45,2,25,33.499
0,9500,47019,59413,DebtCon,Other,4,0,0,78.03,0,11,31.418
0,10700,124330,176350,DebtCon,Other,8,0,0,222.63,1,19,33.965
0,32300,195243,294372,DebtCon,Other,27,0,0,150.21,0,22,39.073
0,17100,19126,88969,DebtCon,Other,21,0,0,225.71,2,41,38.896
0,24900,46116,77519,DebtCon,Other,9,0,0,120.08,1,19,42.93
0,12900,59191,72716,DebtCon,Other,2,0,0,175.17,1,17,35.558
0,23000,48191,65080,DebtCon,Other,26,0,0,302.85,2,32,33.871
0,12700,53199,82567,HomeImp,Other,3,0,1,185.33,0,13,27.39
0,9900,47865,88105,HomeImp,Other,18,0,0,203.02,0,17,34.553
0,13900,50415,68166,DebtCon,Other,10,0,0,235.68,0,17,33.77
0,12100,56335,86648,HomeImp,Other,17,0,0,206.25,0,17,35.128
0,22400,93140,120977,DebtCon,Other,23,0,0,232.86,0,27,39.744
0,12100,50150,65565,DebtCon,Other,4,0,0,166.23,0,13,26.644
0,8800,55990,89673,HomeImp,Other,18,0,0,184.63,0,29,27.702
0,88900,57264,90185,DebtCon,Other,16,0,0,221.81,0,16,36.112
0,21100,61427,83722,DebtCon,Other,19,0,0,220.55,0,21,32.728
0,9100,53764,56429,HomeImp,Other,9,0,0,92.08,3,33,40.582
0,22000,70139,95042,DebtCon,Other,2,0,0,97.91,2,29,32.525
0,11000,52602,61496,DebtCon,Other,13,0,0,107.34,0,22,37.699
0,12700,59440,88690,DebtCon,Other,0,0,0,129.15,3,11,37.838
0,14800,76875,95893,DebtCon,Other,4,2,0,88.75,0,21,24.225
0,24800,43287,72898,DebtCon,Other,8,0,0,87.01,1,18,34.031
0,13100,48153,70059,DebtCon,Other,11,0,0,242.65,0,18,30.893
0,19100,73217,93033,DebtCon,Other,1,2,1,113.69,2,26,36.384
0,20300,21281,90551,DebtCon,Other,22,0,0,219.09,2,41,37.155
0,9600,53196,63942,DebtCon,Other,16,0,4,227.56,0,36,24.017
0,10800,49254,80527,HomeImp,Other,2,0,2,202.54,0,13,29.552
0,16800,46312,67166,HomeImp,Other,27,0,0,241.51,0,14,26.221
0,25100,137489,168216,DebtCon,Other,7,1,0,211.21,1,20,34.768
0,16100,41379,57862,DebtCon,Other,17,0,0,282.01,0,21,30.708
0,9300,30204,57036,,Other,30,0,0,235.49,0,19,23.138
0,13300,55505,76841,DebtCon,Other,0,0,0,222.91,0,10,32.969
0,25600,58606,89508,DebtCon,Other,8,1,0,140.71,2,30,41.67
0,47700,93909,154158,DebtCon,Other,14,0,0,227.23,8,19,41.338
0,7200,57912,84806,HomeImp,Other,15,0,0,241.51,0,35,35.063
0,28600,32136,51599,DebtCon,Other,35,0,0,284.08,0,23,39.548
0,9100,46406,56134,HomeImp,Other,9,0,0,93.85,3,34,39.466
0,19700,19349,133226,DebtCon,Other,9,0,0,342.32,1,9,40.148
0,9600,45240,60136,DebtCon,Other,2,0,1,83.07,0,19,38.454
0,8600,124810,176581,DebtCon,Other,8,0,0,213.3,1,19,32.876
0,9800,54861,71138,HomeImp,Other,4,0,0,258.33,2,16,36.036
0,10000,41949,51684,DebtCon,Other,15,0,0,84.12,0,12,31.267
0,15900,38514,50309,DebtCon,Other,6,1,0,101.83,1,16,38.878
0,9200,48130,62358,DebtCon,Other,15,0,4,219.66,0,36,27.617
0,23900,80406,108122,DebtCon,Other,17,0,0,211.92,0,13,41.495
0,18900,123206,205608,DebtCon,Other,4,0,0,201.3,0,17,27.528
0,32300,23448,45557,DebtCon,Other,0,0,0,69.2,0,7,15.778
0,9900,8673,37244,DebtCon,Other,4,0,0,256.68,0,12,24.496
0,14400,46955,67304,DebtCon,Other,2,0,0,171.62,0,13,36.555
0,30800,21172,37333,DebtCon,Other,30,0,0,208.5,0,15,41.358
0,51100,28312,82300,HomeImp,Other,3,2,0,269.34,6,14,41.088
0,13000,53951,70095,HomeImp,Other,28,0,3,212.39,1,24,36.729
0,12600,83921,90876,DebtCon,Other,3,0,0,106.94,1,32,41.473
0,19700,23921,134867,DebtCon,Other,9,0,0,374.13,0,10,38.866
0,18600,39783,59196,DebtCon,Other,17,0,0,279.81,0,21,29.775
0,4500,71082,79247,HomeImp,Other,4,0,0,118.76,0,14,41.421
0,47900,95377,157273,DebtCon,Other,16,0,0,236.3,8,18,39.103
0,12100,48622,83158,HomeImp,Other,4,0,2,191.57,0,12,29.204
0,15300,79541,94973,DebtCon,Other,5,2,0,76.21,0,20,22.903
0,13100,70368,87407,DebtCon,Other,2,0,0,232.99,3,26,29.668
0,27200,58383,92484,DebtCon,Other,22,1,2,170.07,1,20,23.81
0,12900,39401,53758,HomeImp,Other,22,0,0,118.65,0,23,38.689
0,26000,20119,54563,DebtCon,Other,24,0,0,126.99,0,11,25.624
0,13300,66502,78138,DebtCon,Other,4,0,0,178.11,1,16,33.795
0,12100,46152,72773,DebtCon,Other,0,0,0,270.49,0,20,29.495
0,23900,27800,43403,DebtCon,Other,27,0,0,307.62,,12,31.914
0,26300,52394,93307,DebtCon,Other,24,0,1,184.66,0,19,23.549
0,9800,32550,52554,DebtCon,Other,12,0,0,229.51,1,32,37.923
0,22900,65017,88066,DebtCon,Other,3,0,0,93.55,1,29,32.011
0,11700,52650,63646,DebtCon,Other,0,1,0,194.76,1,13,27.611
0,9400,56675,66976,HomeImp,Other,6,0,0,128.07,0,33,35.033
0,19100,46406,64413,DebtCon,Other,16,0,0,285.73,0,22,30.775
0,16500,94920,118156,DebtCon,Other,9,0,0,295.29,2,18,32.172
0,30900,190480,298239,DebtCon,Other,27,0,1,164.6,0,23,39.601
0,20300,13838,30813,DebtCon,Other,0,0,0,39.65,1,3,29.985
0,7200,22832,31666,DebtCon,Other,0,0,0,38,9,7,28.296
0,19600,49984,84519,DebtCon,Other,12,0,0,92.81,0,10,7.614
0,8400,82597,83858,HomeImp,Other,25,0,0,350.57,1,47,28.911
0,9100,24721,34462,DebtCon,Other,1,0,0,28.1,9,7,27.521
0,19300,51580,83518,DebtCon,Other,13,0,0,89.53,0,9,7.148
0,8400,57103,78079,DebtCon,Other,0,0,0,56.31,8,21,23.521
0,88800,53307,94058,DebtCon,Other,16,0,0,218.3,0,15,34.242
0,12500,10035,61897,HomeImp,Other,6,1,1,368.74,0,21,14.734
0,14900,51219,144894,DebtCon,Other,1,0,0,275.28,5,42,39.324
0,18800,66562,90325,DebtCon,Other,0,1,1,112.9,2,25,33.162
0,15800,71820,89739,DebtCon,Other,0,1,1,122.96,1,25,33.519
0,30200,106594,148695,DebtCon,Other,13,0,0,239.92,1,39,41.275
0,15100,73505,109656,DebtCon,Other,5,0,0,81.96,2,13,36.461
0,13400,9698,65524,HomeImp,Other,9,1,0,345.54,1,21,15.762
0,8200,61821,64832,HomeImp,Other,5,0,0,123.29,0,34,35.875
0,11900,44142,54299,HomeImp,Other,22,0,0,123.47,0,22,37.155
0,21400,49459,69461,DebtCon,Other,25,0,0,314.64,2,32,35.982
0,10600,27666,56218,HomeImp,Other,3,0,0,249.85,0,10,39.528
0,26100,150464,203202,HomeImp,Other,10,0,0,248.48,1,33,43.112
0,6400,76732,78084,HomeImp,Other,8,0,0,109.19,0,26,37.965
0,16400,107669,115881,DebtCon,Other,0,0,0,136.81,1,21,39.7
0,12000,41182,59947,HomeImp,Other,23,0,0,118.18,0,22,37.131
0,28200,58232,97555,DebtCon,Other,17,0,1,130.45,0,29,38.093
0,17000,96065,116416,DebtCon,Other,14,0,0,125.67,2,8,34.756
0,33000,18026,57436,DebtCon,Other,0,0,0,94.12,0,5,37.75
0,11100,80922,95105,DebtCon,Other,3,0,0,90.88,2,31,38.121
0,24900,134427,169444,DebtCon,Other,7,1,0,202.45,0,19,35.349
0,34400,97971,145124,DebtCon,Other,13,0,0,67.83,1,36,40.403
0,27500,23439,47177,DebtCon,Other,25,0,0,112.89,0,11,23.023
0,24900,139241,171296,DebtCon,Other,6,1,0,220.69,0,19,35.592
0,16300,102826,114692,DebtCon,Other,8,0,0,317.51,1,18,31.914
0,21300,72450,88622,DebtCon,Other,3,0,0,117.21,1,29,32.661
0,22100,95351,117905,DebtCon,Other,25,0,0,233.75,1,27,41.524
0,18900,103130,120119,DebtCon,Other,7,0,0,292.75,1,19,30.682
0,28400,206126,238745,HomeImp,Other,9,0,0,119.07,1,42,41.67
0,21600,77139,185494,,Other,11,0,0,358.43,0,17,33.167
0,26200,149599,181869,DebtCon,Other,1,0,0,204.03,0,35,39.801
0,6200,75623,89634,HomeImp,Other,24,0,0,324.69,0,47,28.286
0,32300,194350,299720,DebtCon,Other,28,0,0,170.2,0,23,40.252
0,12000,35028,55079,HomeImp,Other,23,0,1,108.63,0,23,40.797
0,7500,47518,60252,DebtCon,Other,16,0,3,220.62,0,37,26.712
0,24500,134188,171658,DebtCon,Other,5,1,0,219.17,0,20,34.986
0,15900,79660,96393,DebtCon,Other,4,2,0,84.21,1,21,22.113
0,27600,54328,94216,DebtCon,Other,24,1,2,188.39,1,19,26.833
0,10500,42003,53754,DebtCon,Other,16,0,0,84.55,0,12,32.343
0,9900,35448,58056,DebtCon,Other,11,0,0,229.52,1,31,37.297
0,15900,68304,92271,DebtCon,Other,1,1,2,113.23,2,25,32.882
0,15700,40314,60640,HomeImp,Other,25,0,0,255.53,0,13,22.541
0,12700,79383,107590,DebtCon,Other,5,0,0,78.3,2,14,33.581
0,23100,95352,115077,DebtCon,Other,24,0,0,253.33,0,26,39.817
0,14900,45797,71942,DebtCon,Other,11,0,0,233.68,0,17,33.55
0,10500,30922,57682,,Other,30,0,0,241.46,0,19,23.237
0,23400,90924,116819,DebtCon,Other,24,0,0,245.9,1,27,40.857
0,26600,61151,97072,DebtCon,Other,16,0,1,133.45,0,29,39.23
0,8500,64665,72376,HomeImp,Other,4,0,0,70.93,3,20,40.309
0,9600,62405,69459,DebtCon,Other,0,0,2,86.43,2,18,36.26
0,28300,72572,117311,DebtCon,Other,6,0,0,85.8,1,32,39.877
0,16100,105719,116491,DebtCon,Other,1,0,0,117.87,2,20,38.764
0,13700,53094,79069,HomeImp,Other,2,0,2,155.82,0,13,29.556
0,23600,69846,189234,,Other,11,0,0,357.81,0,17,30.564
0,15500,28269,52822,HomeImp,Other,9,0,0,120.61,1,9,18.183
0,16200,86021,113030,DebtCon,Other,20,0,0,284.16,0,17,26.65
0,14700,49264,68591,DebtCon,Other,9,0,0,237.84,0,18,31.257
0,18300,63351,87645,DebtCon,Other,1,0,0,324.61,3,15,43.902
0,15500,56206,137388,DebtCon,Other,2,0,0,275.52,4,42,39.744
0,18200,39109,62371,HomeImp,Other,25,0,0,268.2,0,13,24.748
0,15200,71233,84439,DebtCon,Other,1,0,0,242.98,2,26,32.21
0,28000,77322,118082,DebtCon,Other,7,0,0,80.66,1,31,38.815
0,89200,54045,92924,DebtCon,Other,15,0,0,212.28,0,15,35.557
0,26700,23361,55483,DebtCon,Other,36,0,0,280.81,1,23,39.892
0,8400,57694,70782,HomeImp,Other,4,0,0,125.71,0,34,37.623
0,15900,49516,105352,HomeImp,Other,0,0,2,54.44,0,9,40.271
0,21700,70252,186320,,Other,11,0,0,356.89,1,16,30.184
0,10800,42191,57224,DebtCon,Other,15,0,0,68.81,0,11,30.518
0,13100,61853,73480,,Other,13,0,0,258.94,0,26,28.731
0,14600,54040,66442,DebtCon,Other,6,0,0,237.6,0,18,34.883
0,16300,7774,88649,HomeImp,Other,14,0,1,257.92,0,22,28.13
0,25700,197425,242602,DebtCon,Other,8,0,0,102.96,2,26,41.277
0,17200,53849,102326,HomeImp,Other,1,0,3,57.17,1,9,39.991
0,8300,61213,65798,HomeImp,Other,6,0,0,86.3,2,20,41.427
0,12900,50636,57838,DebtCon,Other,0,1,0,187.83,1,13,28.813
0,15400,30703,57184,HomeImp,Other,10,0,0,122.8,0,10,18.151
0,43300,18824,63487,DebtCon,Other,22,0,0,212.25,0,30,41.247
0,8200,64006,80409,HomeImp,Other,15,0,0,235.36,0,36,35.637
0,89000,54576,92937,DebtCon,Other,16,0,0,208.69,0,15,35.86
0,11100,31999,61406,,Other,31,0,0,239.05,0,19,20.961
0,5600,76407,77485,HomeImp,Other,9,0,0,91.68,0,24,37.773
0,13700,46611,65031,DebtCon,Other,2,0,0,179.44,0,13,37.705
0,31300,188655,298090,DebtCon,Other,28,0,0,153.09,0,22,40.297
0,11100,43167,60209,DebtCon,Other,3,0,1,80.37,0,20,37.491
0,30700,14834,64870,DebtCon,Other,1,0,0,99.7,1,5,36.692
